PD,LGD,Total Loan,Net Return,Expected Gain,Expected Loss
11,39,48264305.0,89528661.94063193,191255004.33568764,101726342.39505571
11,40,49611240.0,90518659.33694097,196597791.9714383,106079132.63449737
11,41,51925770.0,93085664.60812812,205881708.74060217,112796044.13247435
11,42,53315639.0,94254484.24085706,211430950.14717343,117176465.9063167
11,43,54704999.0,95385782.6916652,216984170.59883747,121598387.90717256
11,44,56861775.0,97129543.89843296,225617125.8439793,128487581.9455465
11,45,58176308.0,98159444.07193647,230884206.23355216,132724762.16161588
11,46,59865256.0,99031736.12183811,237623559.74216715,138591823.6203292
11,47,61228231.0,100196662.44998199,243109280.96691087,142912618.51692906
11,48,62522154.0,100169516.28174561,248230658.1670299,148061141.88528433
11,49,64035614.0,101156786.01016809,254314525.4487378,153157739.43856972
11,50,65401693.0,101621293.82505774,259779566.18818277,158158272.36312497
11,51,67233411.0,102989621.78535175,267177215.26853788,164187593.48318607
11,52,68576954.0,103473414.38402468,272569159.16094905,169095744.77692434
11,53,70312345.0,103985394.30224356,279535722.28446215,175550327.98221838
11,54,71872244.0,105000503.34284928,285847637.1519034,180847133.80905408
11,55,73173587.0,105515392.06271157,291093442.3321406,185578050.26942888
11,56,74353127.0,106092013.75583062,295862663.1252582,189770649.3694274
11,57,75483268.0,106024419.03091994,300392656.7293635,194368237.69844314
11,58,76370047.0,105956635.34335223,303951195.0974996,197994559.7541468
11,59,77598789.0,105786466.60738865,308882312.9854469,203095846.3780576
11,60,78380425.0,106452820.45974423,312075718.21441185,205622897.75466704
11,61,79201695.0,106315530.69252177,315378166.42776316,209062635.7352408
11,62,80262893.0,105817159.73907584,319629186.2794045,213812026.54032794
11,63,81068403.0,105924098.35889298,322891136.58013827,216967038.2212448
11,64,81671173.0,105201045.98240237,325283536.0246676,220082490.0422648
11,65,82855132.0,104935579.13739087,330060675.98672837,225125096.84933698
11,66,83508076.0,105223974.53587176,332724723.4590134,227500748.9231411
11,67,84684671.0,104518253.39310507,337454518.39128304,232936264.99817765
11,68,85001066.0,104637188.6722187,338746365.54921395,234109176.87699497
11,69,85470636.0,104776852.53483154,340662937.79019725,235886085.2553655
11,70,85892886.0,104666378.34781988,342373612.4292606,237707234.08144042
11,71,86135481.0,104187471.5702358,343333448.0054478,239145976.43521178
11,72,86536307.0,104111464.52549885,344961942.2242044,240850477.69870546
11,73,86972437.0,104070322.57432671,346737766.8397348,242667444.2654081
11,74,87300779.0,103479040.7554773,348044313.04290605,244565272.28742883
11,75,87468591.0,103643884.21408127,348738517.2468846,245094633.03280342
11,76,87534200.0,103457179.4824801,348996428.17595893,245539248.69347897
11,77,87812539.0,103298307.42686732,350126057.4780028,246827750.0511355
11,78,87963581.0,103356385.14269747,350747189.9673047,247390804.82460734
11,79,88054056.0,103555174.38579206,351128041.4270846,247572867.04129264
11,80,88165151.0,103515684.50143753,351581182.96461314,248065498.46317577
11,81,88165151.0,103515684.50143753,351581182.96461314,248065498.46317577
11,82,88316613.0,103554185.19419341,352204564.02836484,248650378.83417153
11,83,88375874.0,103525024.48040707,352446443.3257434,248921418.84533632
11,84,88452819.0,103181379.61553906,352745687.7406044,249564308.12506545
11,85,88474772.0,103209630.03835823,352837271.12307847,249627641.0847203
11,86,88565176.0,103060462.17249463,353201873.76558065,250141411.59308606
11,87,88565176.0,103060462.17249463,353201873.76558065,250141411.59308606
11,88,88626767.0,102842433.46098973,353445117.5285253,250602684.0675356
11,89,88626767.0,102842433.46098973,353445117.5285253,250602684.0675356
11,90,88648995.0,102822589.83557875,353535790.49808055,250713200.66250184
11,91,88691804.0,102907948.90667702,353716200.6771643,250808251.77048728
11,92,88691804.0,102907948.90667702,353716200.6771643,250808251.77048728
11,93,88691804.0,102907948.90667702,353716200.6771643,250808251.77048728
11,94,88691804.0,102907948.90667702,353716200.6771643,250808251.77048728
11,95,88776507.0,103003092.25452207,354070288.44464946,251067196.19012737
11,96,88776507.0,103003092.25452207,354070288.44464946,251067196.19012737
11,97,88826279.0,102721707.47614,354263948.1279906,251542240.6518506
11,98,88826279.0,102721707.47614,354263948.1279906,251542240.6518506
11,99,88826279.0,102721707.47614,354263948.1279906,251542240.6518506
12,1,0.0,0.0,0.0,0.0
12,2,0.0,0.0,0.0,0.0
12,3,59257.0,220307.6166322531,233820.61405780795,13512.99742555483
12,4,167685.0,608131.8352313149,656804.6500676537,48672.81483633891
12,5,276216.0,1008461.6156722083,1092343.2987345029,83881.68306229469
12,6,405505.0,1428887.8935163026,1590877.535119715,161989.6416034126
12,7,727088.0,2470902.682230402,2841450.492018013,370547.80978761136
12,8,1248416.0,4170936.076075256,4890163.141090135,719227.0650148788
12,9,1574570.0,5209826.036474368,6173578.085983858,963752.0495094924
12,10,2171441.0,6949994.948452118,8490436.121158505,1540441.1727063884
12,11,2845924.0,8942290.295958068,11134592.517327173,2192302.221369106
12,12,3648962.0,11209067.770527877,14276606.429324737,3067538.6587968646
12,13,4849969.0,14396909.352457507,18952275.29487336,4555365.942415853
12,14,6309373.0,18196919.047774035,24648988.006378442,6452068.958604409
12,15,7881928.0,22299772.579862326,30823716.25988407,8523943.680021731
12,16,9356428.0,26077138.40493367,36628974.048379764,10551835.64344609
12,17,11665284.0,31432747.67871411,45643040.0284778,14210292.349763703
12,18,13338304.0,35220029.8642804,52192033.6791797,16972003.814899296
12,19,15069627.0,38777454.299796015,58926638.906203754,20149184.606407754
12,20,17265063.0,43446375.82760585,67537843.6920246,24091467.86441873
12,21,19238513.0,47765394.366793245,75333877.81600136,27568483.449208137
12,22,21727442.0,52591182.59520827,85093464.01967154,32502281.424463328
12,23,24328930.0,57616779.373377904,95332616.11519185,37715836.74181405
12,24,26100906.0,60992770.42577666,102323756.27060032,41330985.84482375
12,25,28231787.0,64456234.48746297,110670548.5198473,46214314.03238442
12,26,30379535.0,68420982.7365134,119177534.44544286,50756551.70892948
12,27,32505444.0,72011023.28968738,127579667.66043314,55568644.37074572
12,28,34636620.0,75116292.44204539,135957101.37366545,60840808.93162001
12,29,37550700.0,79337514.34590061,147446304.24017435,68108789.89427379
12,30,40285912.0,82899293.79025179,158205978.15268192,75306684.36243027
12,31,42867983.0,86437985.67584011,168415789.65323505,81977803.97739518
12,32,44617921.0,88500263.17558125,175310847.96682972,86810584.7912486
12,33,47210610.0,91272154.37687635,185521188.62416077,94249034.24728455
12,34,49134189.0,93648244.91390215,193154159.3109052,99505914.39700317
12,35,50909257.0,95585867.5076988,200185605.23216203,104599737.72446342
12,36,53217003.0,97274704.62016548,209257190.1623153,111982485.54215008
12,37,55291603.0,99438498.87771574,217498908.53347027,118060409.6557549
12,38,57232231.0,101015345.9602706,225179318.28546643,124163972.32519601
12,39,59828688.0,103033287.78387854,235468680.9153717,132435393.13149329
12,40,61392188.0,103862383.74312359,241638140.56053063,137775756.8174071
12,41,63761734.0,106372106.77575736,251131462.1649587,144759355.3892013
12,42,65323758.0,107373106.17482463,257338805.173209,149965698.99838427
12,43,66878989.0,108320529.64673668,263525151.15095916,155204621.50422248
12,44,69035765.0,110064290.8535045,272158106.3961009,162093815.54259646
12,45,70517643.0,110862247.8744096,278063527.546006,167201279.67159653
12,46,72306071.0,111589820.6565607,285182510.31716853,173592689.6606081
12,47,73781497.0,112605039.28918633,291100170.2170375,178495130.92785102
12,48,75159777.0,112448071.42236581,296544488.99904776,184096417.57668197
12,49,76943793.0,112992054.73459306,303665188.7256455,190673133.9910523
12,50,78408309.0,113279808.25778444,309507211.033109,196227402.77532443
12,51,80386871.0,114361120.61895762,317466272.66536057,203105152.04640275
12,52,81958739.0,114366237.10548647,323730786.50362694,209364549.39814025
12,53,83744815.0,114764838.90301643,330890928.52375257,216126089.62073585
12,54,85453364.0,115422680.95157258,337770324.257888,222347643.30631527
12,55,86837124.0,115754230.82800294,343332727.1216367,227578496.2936337
12,56,88158517.0,115984706.686927,348645378.6524816,232660671.96555483
12,57,89365598.0,115715080.27749173,353469765.75057036,237754685.47307888
12,58,90305672.0,115509685.73468678,357232874.9936846,241723189.2589982
12,59,91663678.0,114958014.85222848,362657687.5553831,247699672.70315504
12,60,92445314.0,115624368.70458406,365851092.78434825,250226724.07976452
12,61,93342873.0,115242203.01854208,369444922.9382233,254202719.91968155
12,62,94467387.0,114528981.66615705,373937425.22134167,259408443.55518487
12,63,95303413.0,114538461.31831403,377316412.78144115,262777951.46312732
12,64,95969857.0,113595095.0692716,379952158.5335531,266357063.46428165
12,65,97267086.0,112924214.6959885,385162316.5214853,272238101.8254968
12,66,97920030.0,113212610.09446943,387826363.9937703,274613753.8993009
12,67,99118009.0,112428479.08411533,392638136.8004869,280209657.7163715
12,68,99491605.0,112324337.58094671,394148733.1024859,281824395.52153903
12,69,100084268.0,111984617.20497373,396537049.0456868,284552431.84071285
12,70,100506518.0,111874143.01796207,398247723.6847501,286373580.6667878
12,71,100749113.0,111395236.24037796,399207559.2609372,287812323.020559
12,72,101149939.0,111319229.19564104,400836053.479694,289516824.28405285
12,73,101586069.0,111278087.2444689,402611878.09522456,291333790.8507555
12,74,101970996.0,110409869.51548573,404133783.2534857,293723913.738
12,75,102161747.0,110457225.83078766,404915216.67100054,294457990.84021294
12,76,102227356.0,110270521.09918645,405173127.60007495,294902606.50088847
12,77,102505695.0,110111649.04357368,406302756.9021187,296191107.858545
12,78,102656737.0,110169726.75940385,406923889.39142066,296754162.6320169
12,79,102747212.0,110368516.00249845,407304740.8512006,296936224.84870225
12,80,102858307.0,110329026.11814392,407757882.38872916,297428856.2705853
12,81,102858307.0,110329026.11814392,407757882.38872916,297428856.2705853
12,82,103009769.0,110367526.81089982,408381263.45248073,298013736.64158106
12,83,103069030.0,110338366.09711346,408623142.7498592,298284776.65274584
12,84,103145975.0,109994721.23224542,408922387.16472024,298927665.93247503
12,85,103167928.0,110022971.65506458,409013970.5471943,298990998.8921299
12,86,103258332.0,109873803.78920099,409378573.18969643,299504769.40049565
12,87,103258332.0,109873803.78920099,409378573.18969643,299504769.40049565
12,88,103319923.0,109655775.07769608,409621816.95264107,299966041.8749451
12,89,103319923.0,109655775.07769608,409621816.95264107,299966041.8749451
12,90,103342151.0,109635931.45228508,409712489.9221963,300076558.46991134
12,91,103384960.0,109721290.52338338,409892900.1012801,300171609.57789683
12,92,103384960.0,109721290.52338338,409892900.1012801,300171609.57789683
12,93,103384960.0,109721290.52338338,409892900.1012801,300171609.57789683
12,94,103384960.0,109721290.52338338,409892900.1012801,300171609.57789683
12,95,103469663.0,109816433.87122843,410246987.86876523,300430553.9975369
12,96,103469663.0,109816433.87122843,410246987.86876523,300430553.9975369
12,97,103519435.0,109535049.09284636,410440647.5521063,300905598.4592601
12,98,103519435.0,109535049.09284636,410440647.5521063,300905598.4592601
12,99,103519435.0,109535049.09284636,410440647.5521063,300905598.4592601
13,1,0.0,0.0,0.0,0.0
13,2,0.0,0.0,0.0,0.0
13,3,59257.0,220307.6166322531,233820.61405780795,13512.99742555483
13,4,167685.0,608131.8352313149,656804.6500676537,48672.81483633891
13,5,276216.0,1008461.6156722083,1092343.2987345029,83881.68306229469
13,6,527998.0,1810953.7013718537,2054062.7756958392,243109.0743239859
13,7,865673.0,2901136.457912183,3365754.5737033365,464618.1157911534
13,8,1540485.0,5037354.840454008,5994665.556293364,957310.7158393563
13,9,2059483.0,6607612.320923588,8006882.437740355,1399270.1168167675
13,10,2828777.0,8794965.006584113,10973333.254441738,2178368.247857622
13,11,3806500.0,11532077.178108178,14761915.65871799,3229838.480609817
13,12,4982602.0,14675396.730300447,19314961.95467182,4639565.2243713755
13,13,6413182.0,18368413.111895032,24858381.539525148,6489968.427630128
13,14,8293161.0,23046037.788175702,32144323.521634746,9098285.73345905
13,15,10452955.0,28281606.225518834,40535212.139776945,12253605.914258083
13,16,12117634.0,32409156.225213528,47059090.86381259,14649934.638599038
13,17,14991735.0,38724421.99562462,58208313.55428341,19483891.55865877
13,18,17380359.0,43643764.82678712,67460839.65535952,23817074.82857237
13,19,19400192.0,47625240.47759445,75286564.1547098,27661323.67711536
13,20,21855096.0,52652102.66067075,84880146.239873,32228043.579202294
13,21,24038328.0,57228842.86792138,93470237.4768753,36241394.60895398
13,22,26779576.0,62327300.996530525,104182777.67365657,41855476.67712614
13,23,29993427.0,67918392.85792282,116733451.91344854,48815059.05552586
13,24,32192556.0,71659036.51249355,125340783.92526674,53681747.412773274
13,25,34684980.0,75386648.59138377,135054187.71460897,59667539.12322534
13,26,36966636.0,79432891.59363997,144067174.75022674,64634283.156586885
13,27,39442183.0,83191810.21278065,153790892.92158625,70599082.70880577
13,28,41775014.0,86376056.53004603,162931052.30806926,76554995.77802353
13,29,44950990.0,90660540.12412116,175411051.52088422,84750511.39676322
13,30,47942364.0,94251744.35505487,187139041.2515594,92887296.89650466
13,31,50791585.0,97775702.81736162,198357579.02584496,100581876.20848347
13,32,53044468.0,99767589.51001045,207155132.84520715,107387543.335197
13,33,56146614.0,102365988.32391468,219289212.11265773,116923223.78874364
13,34,58591018.0,104527773.64656097,228890818.26116878,124363044.61460815
13,35,60700651.0,106269717.9894857,237185182.1203606,130915464.13087519
13,36,63212659.0,107816301.53612238,247027915.74449557,139211614.2083734
13,37,65950664.0,109458813.05936268,257778121.5110179,148319308.45165527
13,38,68346779.0,110587026.92201231,267177067.32950184,156590040.4074897
13,39,71399270.0,112106473.51152205,279189151.8102924,167082678.29877076
13,40,73229871.0,112620820.37369446,286368259.2643374,173747438.89064363
13,41,75744154.0,114957576.9833538,296409901.0929246,181452324.1095712
13,42,77464384.0,115735631.62894164,303215074.7669628,187479443.13802153
13,43,79451128.0,116020831.33327495,311031856.4572438,195011025.12396914
13,44,81778682.0,117466949.40184802,320309255.49363214,202842306.0917845
13,45,83571577.0,117704322.08689271,327390214.04992926,209685891.96303675
13,46,85582765.0,117985966.71884535,335349161.2745985,217363194.55575344
13,47,87349119.0,118360513.9357455,342361993.7145632,224001479.7788182
13,48,89137870.0,117346661.71218298,349360592.3081524,232013930.59596986
13,49,91016714.0,117658795.15429893,356838604.3420906,239179809.1877921
13,50,92609653.0,117626020.48553635,363164660.5248332,245538640.03929728
13,51,94754474.0,118289715.66454898,371752365.01866287,253462649.35411447
13,52,96461842.0,117903929.6332349,378527298.0646507,260623368.43141618
13,53,98355195.0,118011192.33390827,386093509.2364279,268082316.90251994
13,54,100122924.0,118493539.53220843,393196227.1738865,274702687.6416783
13,55,101506684.0,118825089.40863882,398758630.0376353,279933540.62899655
13,56,102912101.0,118786815.01773585,404388492.28712606,285601677.26939034
13,57,104231821.0,118164166.84438054,409640192.17740375,291476025.3330235
13,58,105271316.0,117631957.56236486,413780058.34345937,296148100.7810949
13,59,106770307.0,116593333.04822241,419738345.16878426,303145012.1205627
13,60,107701474.0,116732568.4743439,423497994.0733079,306765425.5989648
13,61,108620439.0,116273589.44637957,427173001.2062976,310899411.7599188
13,62,109814410.0,115286946.51523443,431927829.68081814,316640883.16558486
13,63,110650436.0,115296426.16739137,435306817.24091744,320010391.0735272
13,64,111316880.0,114353059.91834894,437942562.99302936,323589503.0746816
13,65,112652023.0,113508718.37146044,443295316.63502055,329786598.2635613
13,66,113304967.0,113797113.76994136,445959364.1073055,332162250.3373654
13,67,114502946.0,113012982.75958723,450771136.91402197,337758154.15443605
13,68,114914400.0,112745158.90277195,452425612.48552126,339680453.5827506
13,69,115507063.0,112405438.52679896,454813928.4287221,342408489.9019244
13,70,115991198.0,111991514.58997929,456758656.07004577,344767141.4800676
13,71,116233793.0,111512607.81239522,457718491.646233,346205883.83383894
13,72,116684100.0,111166626.61553207,459533146.8295571,348366520.2140264
13,73,117120230.0,111125484.66435996,461308971.4450877,350183486.78072894
13,74,117515652.0,110201700.24059218,462870590.0712504,352668889.83065945
13,75,117706403.0,110249056.5558941,463652023.48876524,353402966.93287235
13,76,117772012.0,110062351.82429293,463909934.4178396,353847582.59354794
13,77,118050351.0,109903479.76868016,465039563.7198834,355136083.9512045
13,78,118201393.0,109961557.48451033,465660696.2091855,355699138.7246764
13,79,118291868.0,110160346.72760493,466041547.66896534,355881200.9413616
13,80,118402963.0,110120856.84325036,466494689.206494,356373832.3632447
13,81,118402963.0,110120856.84325036,466494689.206494,356373832.3632447
13,82,118554425.0,110159357.53600627,467118070.2702456,356958712.73424053
13,83,118613686.0,110130196.82221994,467359949.56762403,357229752.7454053
13,84,118690631.0,109786551.95735192,467659193.98248506,357872642.02513427
13,85,118712584.0,109814802.38017109,467750777.3649591,357935974.98478913
13,86,118802988.0,109665634.51430747,468115380.00746125,358449745.49315476
13,87,118802988.0,109665634.51430747,468115380.00746125,358449745.49315476
13,88,118864579.0,109447605.80280256,468358623.7704058,358911017.9676043
13,89,118864579.0,109447605.80280256,468358623.7704058,358911017.9676043
13,90,118886807.0,109427762.17739159,468449296.7399611,359021534.5625705
13,91,118929616.0,109513121.24848989,468629706.91904485,359116585.67055595
13,92,118929616.0,109513121.24848989,468629706.91904485,359116585.67055595
13,93,118929616.0,109513121.24848989,468629706.91904485,359116585.67055595
13,94,118929616.0,109513121.24848989,468629706.91904485,359116585.67055595
13,95,119014319.0,109608264.59633493,468983794.68653,359375530.090196
13,96,119014319.0,109608264.59633493,468983794.68653,359375530.090196
13,97,119064091.0,109326879.81795284,469177454.36987114,359850574.5519193
13,98,119064091.0,109326879.81795284,469177454.36987114,359850574.5519193
13,99,119064091.0,109326879.81795284,469177454.36987114,359850574.5519193
14,1,0.0,0.0,0.0,0.0
14,2,78049.0,275272.51568152895,293305.0978258038,18032.582144274842
14,3,137306.0,495580.13231378206,527125.7118836117,31545.57956982967
14,4,245734.0,883404.3509128438,950109.7478934575,66705.39698061376
14,5,398659.0,1423958.380348801,1551165.300352078,127206.92000327684
14,6,685593.0,2332601.0820599576,2644532.07078229,311930.98872233205
14,7,1274237.0,4139625.0493465583,4894737.772280702,755112.7229341436
14,8,2184579.0,6903055.088042468,8402123.352595655,1499068.2645531879
14,9,2950572.0,9098492.446443599,11335024.996538201,2236532.5500946036
14,10,4017366.0,12011269.408201216,15409870.999124993,3398601.590923785
14,11,5384181.0,15660810.626740357,20651644.66382291,4990834.037082569
14,12,6705441.0,19114324.40010895,25746289.593212355,6631965.193103416
14,13,8429103.0,23398078.213682003,32384562.07593908,8986483.862257078
14,14,10751206.0,28923081.67312364,41325450.56787665,12402368.894752998
14,15,13423005.0,35070529.186294526,51628311.662825614,16557782.476531072
14,16,15375478.0,39672544.43258893,59228216.84211626,19555672.409527317
14,17,18634849.0,46575579.92795259,71818155.38526691,25242575.45731436
14,18,21750590.0,52460753.27351469,83781165.47440243,31320412.20088779
14,19,24181927.0,56948516.257427335,93145503.98780288,36196987.730375625
14,20,27150458.0,62562406.86471315,104661822.22122394,42099415.35651087
14,21,30100862.0,67898843.25768642,116120631.60248071,48221788.34479444
14,22,33425696.0,73492158.130372,129015891.43780914,55523733.30743721
14,23,37322405.0,79569786.4006243,144121063.83877444,64551277.438150324
14,24,39763496.0,83459239.80682917,153634057.1698647,70174817.36303586
14,25,42269548.0,87193674.77175486,163398614.24600837,76204939.4742539
14,26,45106123.0,91406554.4586852,174485844.26445207,83079289.80576704
14,27,48108278.0,95276919.69735496,186181327.24360195,90904407.54624723
14,28,50593288.0,98442690.00336975,195887938.43328416,97445248.42991467
14,29,53960248.0,102688318.22833808,209080408.85751528,106392090.62917748
14,30,57479156.0,106139840.81879401,222780134.16626474,116640293.34747116
14,31,60733536.0,109518351.36377832,235512981.74625993,125994630.38248198
14,32,63550870.0,111196727.854732,246417005.80127457,135220277.94654283
14,33,67300833.0,113373243.42560549,260973077.94530967,147599834.51970434
14,34,69834267.0,115465810.52661218,270907519.0576475,155441708.53103554
14,35,72163470.0,117022603.34890172,280023929.47988313,163001326.13098192
14,36,75052592.0,118137809.61380081,291272574.87749076,173134765.26369026
14,37,78057662.0,119451561.44520588,303019888.01649153,183568326.57128593
14,38,80668319.0,120291465.80840033,313221117.0638734,192929651.2554733
14,39,83941773.0,121491077.26798944,326059834.5057081,204568757.23771852
14,40,86102734.0,121481429.58157039,334473190.4231239,212991760.84155357
14,41,88986491.0,123180693.74238022,345896211.03730786,222715517.2949278
14,42,91048105.0,123326818.29508655,353977770.3194733,230650952.0243869
14,43,93182655.0,123328722.37916087,362348004.44961816,239019282.07045743
14,44,95716625.0,124350749.39753066,372398408.2097277,248047658.81219724
14,45,97509520.0,124588122.08257538,379479366.76602495,254891244.68344954
14,46,99722812.0,124359826.30412066,388191798.65108526,263831972.34696442
14,47,101637409.0,124346268.8477405,395757473.967265,271411205.11952424
14,48,103502993.0,123145240.06329656,403044719.10888356,279899479.04558676
14,49,105470241.0,123225896.45336199,410854936.564694,287629040.11133164
14,50,107182577.0,122832728.39548455,417626561.4894588,294793833.09397435
14,51,109454335.0,123097550.5766664,426688501.1606559,303590950.5839902
14,52,111299540.0,122288459.87005697,433980181.2495084,311691721.3794522
14,53,113227993.0,122283968.23922543,441678146.8852059,319394178.64598143
14,54,115058876.0,122553091.06103857,449017273.89925313,326464182.83821565
14,55,116530849.0,122537267.32044132,454907566.54493237,332370299.2244921
14,56,118193093.0,121508157.48531933,461495762.78494936,339987605.2996309
14,57,119588324.0,120580247.0229813,467028504.47371215,346448257.45073146
14,58,120627819.0,120048037.74096562,471168370.63976765,351120332.8988028
14,59,122187267.0,118738365.59096529,477351284.3924446,358612918.8014805
14,60,123118434.0,118877601.01708674,481110933.29696834,362233332.27988213
14,61,124149118.0,117930372.28661448,485203722.6014028,367273350.3147888
14,62,125439621.0,116518489.78992952,490320278.75649726,373801788.96656847
14,63,126536729.0,115291903.76445888,494674775.13094866,379382871.3664907
14,64,127203173.0,114348537.51541647,497310520.8830605,382961983.3676451
14,65,128538316.0,113504195.96852791,502663274.52505165,389159078.55652475
14,66,129191260.0,113792591.36700884,505327321.99733675,391534730.63032883
14,67,130389239.0,113008460.35665473,510139094.80405325,397130634.4473994
14,68,130872393.0,112367011.7246935,512062032.27399373,399695020.54930127
14,69,131465056.0,112027291.34872052,514450348.21719456,402423056.8684752
14,70,132031796.0,111130119.12820235,516703093.34164804,405572974.2134469
14,71,132274391.0,110651212.35061824,517662928.9178353,407011716.5672181
14,72,132879336.0,109400193.84865287,520055897.4437822,410655703.59513044
14,73,133315466.0,109359051.89748073,521831722.05931276,412472670.1618331
14,74,133710888.0,108435267.47371298,523393340.6854754,414958073.21176344
14,75,133901639.0,108482623.7890149,524174774.1029902,415692150.3139763
14,76,133967248.0,108295919.05741376,524432685.0320646,416136765.97465193
14,77,134245587.0,108137047.00180095,525562314.33410835,417425267.33230835
14,78,134396629.0,108195124.71763113,526183446.82341033,417988322.1057802
14,79,134487104.0,108393913.96072572,526564298.28319025,418170384.3224655
14,80,134598199.0,108354424.0763712,527017439.8207188,418663015.7443486
14,81,134598199.0,108354424.0763712,527017439.8207188,418663015.7443486
14,82,134749661.0,108392924.76912707,527640820.88447046,419247896.1153444
14,83,134808922.0,108363764.05534074,527882700.18184894,419518936.1265092
14,84,134885867.0,108020119.19047272,528181944.59671,420161825.40623826
14,85,134907820.0,108048369.61329186,528273527.97918403,420225158.3658931
14,86,134998224.0,107899201.74742833,528638130.62168616,420738928.87425905
14,87,134998224.0,107899201.74742833,528638130.62168616,420738928.87425905
14,88,135059815.0,107681173.03592342,528881374.3846308,421200201.3487085
14,89,135059815.0,107681173.03592342,528881374.3846308,421200201.3487085
14,90,135082043.0,107661329.41051245,528972047.35418606,421310717.94367474
14,91,135124852.0,107746688.48161075,529152457.5332698,421405769.0516602
14,92,135124852.0,107746688.48161075,529152457.5332698,421405769.0516602
14,93,135124852.0,107746688.48161075,529152457.5332698,421405769.0516602
14,94,135124852.0,107746688.48161075,529152457.5332698,421405769.0516602
14,95,135209555.0,107841831.8294558,529506545.30075496,421664713.47130024
14,96,135209555.0,107841831.8294558,529506545.30075496,421664713.47130024
14,97,135259327.0,107560447.0510737,529700204.98409605,422139757.9330235
14,98,135259327.0,107560447.0510737,529700204.98409605,422139757.9330235
14,99,135259327.0,107560447.0510737,529700204.98409605,422139757.9330235
15,1,41636.0,150433.91001440457,153926.6091301346,3492.6991157300436
15,2,119685.0,425706.4256959335,447231.70695593837,21525.281260004886
15,3,178942.0,646014.0423281866,681052.3210137463,35038.278685559715
15,4,431496.0,1495301.825563324,1635062.9327851583,139761.1072218344
15,5,596222.0,2071143.9206973047,2279621.558995972,208477.63829866739
15,6,1136664.0,3710750.571916809,4308704.283985205,597953.7120683958
15,7,1924401.0,6071959.049478185,7294130.18328641,1222171.133808224
15,8,3133783.0,9611253.978319936,11906803.891237337,2295549.9129174007
15,9,4162329.0,12441814.76445473,15809133.25188266,3367318.4874279336
15,10,5560871.0,16111365.676964166,21108629.15713643,4997263.4801722765
15,11,7366458.0,20728291.540319074,27973847.640933555,7245556.100614494
15,12,8954365.0,24717269.923150722,34052078.182968296,9334808.259817572
15,13,10908547.0,29440035.474299327,41542801.35911112,12102765.884811802
15,14,13552908.0,35524265.86799786,51673735.383383065,16149469.515385224
15,15,16650481.0,42335809.53527557,63547122.64171697,21211313.106441412
15,16,19123091.0,47686487.62629492,73065951.80395345,25379464.177658617
15,17,22896952.0,55274982.38364192,87557321.60932726,32282339.22568543
15,18,26474857.0,61714521.04263488,101230543.63520603,39516022.592571236
15,19,29252362.0,66549463.652041346,111872532.97848587,45323069.32644462
15,20,32938703.0,72815484.28396015,126043659.42177401,53228175.13781396
15,21,36320153.0,78457387.24479905,139095631.8620905,60638244.617291644
15,22,40394459.0,84495943.93011434,154761611.01172328,70265667.08160923
15,23,44785121.0,90776192.78150842,171689552.68534228,80913359.90383397
15,24,47786166.0,94829923.46647172,183272631.65246618,88442708.1859946
15,25,51016625.0,98694144.86488429,195716071.26212823,97021926.39724399
15,26,54816661.0,102904712.36313224,210364724.5852686,107460012.22213645
15,27,58218463.0,106717095.88615344,223536817.7660335,116819721.87988032
15,28,61554572.0,109650331.80900371,236388276.38069198,126737944.57168843
15,29,65150006.0,113780442.3705572,250423134.5183977,136642692.14784053
15,30,69013199.0,117020219.88640842,265394049.5330706,148373829.64666215
15,31,72697975.0,120074456.36667483,279714814.01979864,159640357.6531237
15,32,75890678.0,121408490.29497173,292003051.7100346,170594561.41506284
15,33,79935754.0,123275784.37044233,307647833.92444503,184372049.55400276
15,34,82749310.0,125039102.58416662,318616746.31654394,193577643.73237735
15,35,85317802.0,126286632.28029037,328617528.8141646,202330896.53387457
15,36,88542050.0,126912443.78870407,341102988.70735735,214190544.91865343
15,37,91694370.0,127962139.16049886,353391842.584129,225429703.42363033
15,38,94471032.0,128518178.98291647,364207431.52237386,235689252.53945765
15,39,98211757.0,128847157.50843613,378772422.9554913,249925265.44705525
15,40,100609739.0,128353222.14199387,388060568.8552815,259707346.71328798
15,41,103519674.0,129995026.21364763,399580102.869709,269585076.6560619
15,42,106006829.0,129157834.45098563,409233661.280411,280075826.82942533
15,43,108509183.0,128289749.87944977,418965603.9207842,290675854.0413344
15,44,111364530.0,128449156.78790215,430200896.8206971,301751740.0327956
15,45,113499660.0,127750596.37744348,438547072.19348526,310796475.8160424
15,46,116018486.0,126586112.45060636,448384370.7865881,321798258.33598226
15,47,118005690.0,126347623.37429142,456218020.217835,329870396.8435443
15,48,119914867.0,125005128.20664245,463666056.5555992,338660928.3489578
15,49,121882115.0,125085784.59670784,471476274.0114097,346390489.4147026
15,50,123668836.0,124434872.23688352,478522339.96386963,354087467.7269871
15,51,126037213.0,124368769.5873192,487942621.53681874,363573851.94950044
15,52,127986708.0,123144937.703159,495617946.34948546,372473008.64632744
15,53,129970434.0,122939358.12023723,503521156.23109007,380581798.110854
15,54,131841793.0,123046260.23896703,511009769.97509545,387963509.7361296
15,55,133513549.0,122210481.20891255,517639604.6849622,395429123.47605085
