id,accept/deny
24981.0,Deny
31184.0,Deny
63572.0,Deny
54916.0,Deny
56146.0,Accept
14762.0,Deny
28275.0,Deny
21095.0,Deny
46815.0,Deny
71883.0,Deny
33970.0,Accept
3789.0,Accept
72309.0,Deny
55973.0,Accept
51223.0,Deny
5022.0,Deny
42650.0,Deny
47101.0,Deny
85447.0,Accept
101835.0,Deny
9681.0,Deny
78044.0,Deny
72779.0,Deny
49915.0,Deny
3809.0,Deny
35925.0,Deny
94347.0,Deny
63324.0,Deny
46692.0,Deny
81763.0,Deny
18346.0,Deny
91898.0,Deny
73308.0,Accept
95387.0,Deny
95493.0,Accept
7112.0,Deny
96520.0,Deny
5191.0,Deny
73753.0,Deny
37302.0,Deny
9189.0,Accept
75381.0,Deny
76182.0,Deny
65621.0,Deny
7207.0,Accept
50594.0,Accept
6253.0,Deny
5252.0,Deny
86663.0,Deny
60896.0,Accept
77085.0,Deny
8732.0,Deny
54735.0,Deny
454.0,Deny
36898.0,Deny
76961.0,Accept
69918.0,Accept
67289.0,Accept
80902.0,Deny
96903.0,Deny
47328.0,Deny
85743.0,Deny
2677.0,Accept
73664.0,Deny
75062.0,Deny
43704.0,Deny
20718.0,Deny
88245.0,Accept
65347.0,Deny
64953.0,Deny
92524.0,Deny
11793.0,Deny
87680.0,Deny
99462.0,Deny
697.0,Deny
45582.0,Deny
21092.0,Deny
46147.0,Deny
89121.0,Accept
79340.0,Deny
63681.0,Accept
86775.0,Deny
80961.0,Deny
93862.0,Deny
36088.0,Deny
62463.0,Deny
72201.0,Accept
84311.0,Deny
86015.0,Deny
33676.0,Deny
39220.0,Deny
66847.0,Deny
40583.0,Deny
42820.0,Deny
87344.0,Deny
104323.0,Deny
21796.0,Deny
46640.0,Deny
31677.0,Deny
5948.0,Deny
95108.0,Deny
20929.0,Deny
3936.0,Deny
83714.0,Deny
56284.0,Deny
48397.0,Deny
20266.0,Deny
35417.0,Deny
27015.0,Deny
69930.0,Deny
30886.0,Deny
56777.0,Deny
62284.0,Deny
60445.0,Deny
55288.0,Accept
70905.0,Deny
79857.0,Deny
80644.0,Deny
82022.0,Accept
16082.0,Deny
91105.0,Deny
15005.0,Deny
68701.0,Deny
65288.0,Deny
19462.0,Deny
72254.0,Deny
42396.0,Deny
59123.0,Deny
30894.0,Deny
93246.0,Deny
53666.0,Deny
14654.0,Deny
70985.0,Deny
100425.0,Deny
70015.0,Accept
53330.0,Deny
43218.0,Deny
68918.0,Deny
101873.0,Deny
42315.0,Accept
36787.0,Deny
68507.0,Deny
85885.0,Deny
51189.0,Deny
79459.0,Deny
92542.0,Deny
99262.0,Deny
25312.0,Deny
96127.0,Deny
84845.0,Deny
1240.0,Deny
48899.0,Deny
94225.0,Accept
29977.0,Accept
95934.0,Deny
63587.0,Deny
66463.0,Deny
20045.0,Deny
7193.0,Deny
15904.0,Deny
105338.0,Deny
53017.0,Deny
87486.0,Deny
37355.0,Deny
59280.0,Deny
34282.0,Deny
58460.0,Deny
89251.0,Accept
48148.0,Deny
29114.0,Deny
31304.0,Deny
23747.0,Deny
53031.0,Accept
95646.0,Deny
12429.0,Deny
98495.0,Deny
19420.0,Accept
6089.0,Deny
78004.0,Deny
69432.0,Accept
20658.0,Deny
39202.0,Deny
67428.0,Deny
61398.0,Deny
98853.0,Deny
24913.0,Deny
84161.0,Deny
78327.0,Deny
102668.0,Accept
33195.0,Accept
14796.0,Deny
95578.0,Deny
67532.0,Deny
62003.0,Deny
39224.0,Deny
23712.0,Deny
58717.0,Deny
3723.0,Deny
102219.0,Deny
77904.0,Deny
33843.0,Deny
51993.0,Deny
29685.0,Deny
20766.0,Deny
29422.0,Deny
21725.0,Deny
55828.0,Deny
30305.0,Deny
27501.0,Deny
65481.0,Deny
79985.0,Deny
8423.0,Deny
83910.0,Deny
46565.0,Deny
100972.0,Deny
99752.0,Deny
28483.0,Deny
83133.0,Accept
62298.0,Accept
22010.0,Deny
57219.0,Deny
96808.0,Deny
90853.0,Deny
94977.0,Accept
46239.0,Deny
85017.0,Deny
100456.0,Deny
44243.0,Deny
84690.0,Deny
50840.0,Deny
17151.0,Deny
45140.0,Deny
70133.0,Deny
73752.0,Deny
32860.0,Deny
56355.0,Deny
95543.0,Deny
36838.0,Deny
103515.0,Deny
11955.0,Deny
64620.0,Deny
2961.0,Accept
26024.0,Deny
68468.0,Accept
13443.0,Deny
101261.0,Deny
54557.0,Deny
16018.0,Deny
93392.0,Accept
58774.0,Accept
40976.0,Deny
62809.0,Deny
23981.0,Deny
85716.0,Deny
21547.0,Deny
35909.0,Deny
53697.0,Deny
7699.0,Deny
84403.0,Deny
39577.0,Deny
9788.0,Deny
5100.0,Deny
61968.0,Deny
71019.0,Deny
32446.0,Deny
31974.0,Deny
97627.0,Deny
98962.0,Accept
2752.0,Accept
30131.0,Deny
7258.0,Deny
59131.0,Deny
79961.0,Deny
3885.0,Accept
29202.0,Deny
91285.0,Deny
104410.0,Deny
18372.0,Accept
41665.0,Deny
13602.0,Deny
80869.0,Deny
102847.0,Deny
14249.0,Deny
91025.0,Deny
41989.0,Deny
38411.0,Accept
91749.0,Accept
66251.0,Deny
80935.0,Deny
9543.0,Deny
87500.0,Deny
59623.0,Deny
18926.0,Deny
93624.0,Deny
2758.0,Accept
73739.0,Deny
13130.0,Deny
92343.0,Deny
55174.0,Accept
63455.0,Accept
74455.0,Deny
16898.0,Deny
48944.0,Deny
77725.0,Deny
9179.0,Deny
35235.0,Deny
69573.0,Deny
67990.0,Deny
64217.0,Deny
5446.0,Deny
91421.0,Deny
67235.0,Deny
71657.0,Deny
48561.0,Deny
18000.0,Deny
52187.0,Deny
61338.0,Accept
63839.0,Deny
46073.0,Deny
63760.0,Deny
59486.0,Accept
44294.0,Deny
98220.0,Deny
47013.0,Accept
89324.0,Accept
68446.0,Deny
42843.0,Deny
57598.0,Deny
6864.0,Deny
96422.0,Deny
82845.0,Deny
40819.0,Deny
59315.0,Deny
92692.0,Deny
16795.0,Deny
60282.0,Deny
63512.0,Accept
53624.0,Deny
5489.0,Accept
4750.0,Deny
67304.0,Deny
10184.0,Deny
67654.0,Accept
31319.0,Deny
24682.0,Deny
37314.0,Deny
61280.0,Deny
9262.0,Deny
67314.0,Deny
105052.0,Deny
41548.0,Deny
47167.0,Deny
93955.0,Accept
60618.0,Deny
28126.0,Accept
20885.0,Accept
50412.0,Deny
33106.0,Deny
100996.0,Deny
4626.0,Deny
43131.0,Accept
101715.0,Deny
33554.0,Deny
53071.0,Deny
70800.0,Deny
39391.0,Deny
91073.0,Deny
69514.0,Deny
9817.0,Deny
31769.0,Deny
25450.0,Deny
88598.0,Deny
79986.0,Deny
39063.0,Deny
91794.0,Deny
18915.0,Deny
15981.0,Deny
102542.0,Deny
78843.0,Deny
95003.0,Accept
80101.0,Deny
70391.0,Accept
19562.0,Deny
102927.0,Deny
73927.0,Deny
70244.0,Deny
34492.0,Deny
53052.0,Deny
60657.0,Deny
90711.0,Deny
104107.0,Deny
21462.0,Deny
16463.0,Deny
97189.0,Accept
100083.0,Deny
92274.0,Deny
76193.0,Deny
40605.0,Deny
20825.0,Deny
18096.0,Accept
49877.0,Deny
23255.0,Deny
91544.0,Deny
41182.0,Deny
83038.0,Deny
93806.0,Deny
87368.0,Deny
44617.0,Deny
55418.0,Deny
69967.0,Deny
29596.0,Deny
84409.0,Deny
11180.0,Deny
227.0,Deny
92071.0,Accept
97964.0,Deny
11613.0,Deny
90785.0,Deny
72829.0,Deny
22884.0,Deny
94306.0,Deny
83531.0,Deny
99111.0,Deny
54264.0,Deny
21121.0,Deny
78275.0,Deny
34194.0,Deny
49628.0,Deny
34998.0,Deny
68465.0,Deny
21059.0,Deny
99511.0,Deny
86094.0,Deny
93719.0,Deny
93613.0,Deny
43558.0,Deny
78890.0,Deny
59591.0,Accept
35115.0,Deny
12797.0,Accept
26542.0,Deny
102404.0,Deny
81518.0,Deny
86502.0,Accept
7697.0,Deny
4963.0,Deny
44200.0,Accept
34563.0,Deny
78445.0,Deny
102094.0,Deny
67243.0,Deny
43347.0,Deny
104859.0,Accept
33603.0,Deny
3178.0,Accept
15568.0,Deny
69706.0,Deny
5416.0,Deny
103481.0,Deny
59839.0,Deny
84303.0,Deny
66663.0,Deny
2110.0,Deny
69244.0,Deny
33090.0,Deny
76514.0,Deny
11349.0,Deny
95714.0,Deny
82915.0,Deny
78558.0,Deny
68069.0,Deny
65432.0,Deny
66070.0,Deny
14250.0,Accept
62869.0,Deny
85633.0,Deny
53294.0,Deny
8549.0,Deny
76757.0,Deny
105384.0,Deny
70027.0,Deny
81230.0,Deny
14978.0,Deny
75775.0,Accept
73986.0,Deny
11436.0,Deny
90071.0,Deny
64588.0,Deny
64897.0,Deny
5999.0,Deny
47991.0,Deny
16057.0,Accept
68618.0,Deny
66364.0,Accept
64034.0,Deny
42789.0,Deny
32173.0,Deny
14378.0,Deny
16719.0,Deny
50470.0,Deny
47780.0,Deny
63207.0,Deny
28601.0,Deny
60143.0,Deny
38143.0,Deny
94559.0,Deny
55279.0,Deny
55744.0,Deny
25482.0,Deny
81385.0,Deny
4965.0,Deny
91290.0,Deny
48087.0,Deny
97806.0,Accept
59424.0,Deny
6809.0,Deny
64146.0,Deny
55489.0,Accept
55598.0,Deny
53831.0,Deny
12920.0,Deny
21582.0,Deny
102871.0,Deny
51398.0,Deny
101743.0,Deny
27717.0,Deny
30347.0,Accept
78553.0,Deny
88630.0,Deny
79128.0,Accept
88820.0,Deny
16108.0,Deny
28898.0,Deny
21977.0,Deny
82139.0,Deny
54881.0,Deny
38967.0,Deny
97486.0,Deny
32142.0,Deny
35818.0,Deny
53642.0,Deny
38035.0,Accept
7772.0,Deny
8821.0,Deny
84137.0,Deny
103658.0,Deny
47751.0,Deny
100515.0,Deny
31113.0,Deny
71709.0,Deny
24039.0,Accept
61230.0,Deny
6838.0,Deny
33145.0,Deny
77716.0,Deny
59152.0,Deny
98120.0,Accept
71474.0,Deny
89691.0,Deny
68934.0,Deny
89475.0,Deny
48472.0,Deny
5371.0,Deny
105007.0,Deny
41907.0,Deny
80894.0,Deny
62667.0,Deny
70810.0,Deny
94955.0,Deny
18638.0,Deny
10868.0,Deny
96705.0,Deny
15106.0,Accept
43618.0,Deny
9792.0,Deny
97714.0,Deny
5883.0,Deny
92315.0,Deny
102767.0,Deny
10992.0,Deny
63132.0,Deny
89370.0,Deny
82809.0,Deny
44250.0,Deny
52384.0,Deny
27259.0,Deny
72039.0,Accept
76901.0,Accept
35375.0,Deny
74848.0,Deny
56526.0,Deny
11477.0,Deny
10354.0,Deny
96041.0,Deny
61735.0,Deny
45048.0,Deny
35175.0,Deny
66277.0,Deny
4433.0,Deny
75909.0,Deny
63412.0,Deny
91804.0,Deny
34575.0,Deny
8579.0,Deny
81268.0,Deny
20081.0,Deny
24093.0,Deny
75910.0,Deny
84888.0,Accept
100089.0,Deny
69694.0,Deny
14981.0,Deny
3625.0,Deny
47616.0,Deny
46531.0,Deny
45674.0,Deny
76134.0,Deny
6468.0,Deny
78497.0,Deny
38080.0,Accept
9876.0,Deny
74834.0,Accept
54339.0,Accept
42819.0,Deny
12768.0,Deny
78323.0,Deny
102616.0,Deny
21543.0,Deny
44313.0,Deny
60733.0,Deny
68437.0,Deny
12181.0,Deny
13956.0,Deny
61248.0,Deny
80530.0,Deny
49928.0,Deny
46921.0,Deny
56048.0,Accept
32387.0,Deny
87954.0,Deny
71113.0,Deny
13415.0,Deny
95601.0,Deny
24622.0,Deny
19479.0,Deny
39854.0,Deny
30385.0,Deny
41259.0,Deny
31646.0,Deny
47799.0,Deny
68023.0,Deny
16825.0,Deny
82960.0,Deny
89860.0,Deny
49788.0,Deny
58135.0,Deny
24027.0,Deny
14261.0,Deny
60511.0,Deny
6837.0,Deny
5571.0,Deny
45300.0,Deny
8558.0,Deny
69058.0,Accept
11104.0,Deny
24793.0,Deny
51082.0,Deny
18098.0,Accept
91096.0,Deny
59820.0,Deny
53290.0,Deny
51364.0,Deny
85116.0,Deny
2008.0,Deny
60451.0,Deny
17474.0,Deny
15431.0,Deny
67994.0,Deny
94411.0,Deny
25853.0,Deny
42830.0,Deny
90144.0,Deny
63069.0,Deny
74225.0,Accept
58616.0,Deny
52004.0,Accept
234.0,Accept
40077.0,Deny
84151.0,Deny
46974.0,Deny
29642.0,Deny
71119.0,Deny
18733.0,Deny
63265.0,Deny
49005.0,Deny
55233.0,Deny
20174.0,Deny
94086.0,Deny
22601.0,Deny
84208.0,Deny
100893.0,Deny
93687.0,Deny
61138.0,Deny
82567.0,Deny
40390.0,Deny
34172.0,Deny
92204.0,Deny
43785.0,Deny
32904.0,Deny
77930.0,Deny
21167.0,Deny
76218.0,Accept
97960.0,Deny
81674.0,Deny
81973.0,Deny
37956.0,Deny
31725.0,Deny
69829.0,Deny
88011.0,Deny
62941.0,Accept
31100.0,Deny
71526.0,Deny
79143.0,Accept
35197.0,Deny
67698.0,Accept
66660.0,Accept
83175.0,Deny
89460.0,Deny
72328.0,Deny
8932.0,Deny
8763.0,Deny
19825.0,Deny
38944.0,Accept
29467.0,Deny
12040.0,Deny
97860.0,Deny
13697.0,Deny
104428.0,Deny
73215.0,Deny
1264.0,Deny
31128.0,Deny
70715.0,Deny
1292.0,Deny
20806.0,Deny
62187.0,Deny
39331.0,Deny
2676.0,Deny
62427.0,Deny
82253.0,Deny
8154.0,Deny
22512.0,Deny
85651.0,Deny
49849.0,Deny
6810.0,Deny
1302.0,Deny
26463.0,Deny
91680.0,Deny
39851.0,Deny
78861.0,Deny
5574.0,Accept
104671.0,Deny
48506.0,Deny
26762.0,Deny
67789.0,Deny
18335.0,Deny
52178.0,Deny
49786.0,Deny
25968.0,Deny
49594.0,Deny
86501.0,Accept
105419.0,Deny
46091.0,Accept
98627.0,Deny
33448.0,Deny
90094.0,Deny
24832.0,Deny
86278.0,Accept
61571.0,Deny
78517.0,Deny
86567.0,Deny
99267.0,Accept
82015.0,Deny
93924.0,Deny
81212.0,Deny
72494.0,Accept
46744.0,Deny
93066.0,Deny
13486.0,Deny
74890.0,Deny
39108.0,Deny
20423.0,Deny
6313.0,Deny
29826.0,Deny
70456.0,Deny
40558.0,Accept
64219.0,Deny
20529.0,Deny
18451.0,Accept
69451.0,Accept
2475.0,Deny
58386.0,Deny
43433.0,Deny
94045.0,Deny
59646.0,Accept
93032.0,Deny
104481.0,Deny
38178.0,Deny
44515.0,Deny
93336.0,Deny
25667.0,Deny
83913.0,Deny
87081.0,Accept
19832.0,Deny
8130.0,Deny
102518.0,Deny
77151.0,Accept
27802.0,Deny
78951.0,Deny
58876.0,Accept
57634.0,Deny
88197.0,Deny
84769.0,Deny
38212.0,Deny
36021.0,Deny
79782.0,Deny
97351.0,Deny
89290.0,Deny
14712.0,Accept
30967.0,Accept
90473.0,Deny
30623.0,Deny
48733.0,Deny
91775.0,Deny
10285.0,Deny
64758.0,Deny
101547.0,Deny
86164.0,Deny
15033.0,Deny
56222.0,Deny
24665.0,Deny
43526.0,Deny
30629.0,Deny
99252.0,Deny
30201.0,Deny
42340.0,Deny
89956.0,Accept
92026.0,Accept
73213.0,Accept
13616.0,Deny
24679.0,Deny
80313.0,Accept
54734.0,Deny
11024.0,Deny
60739.0,Deny
58692.0,Deny
73150.0,Accept
77915.0,Deny
82762.0,Deny
94766.0,Deny
75352.0,Deny
74503.0,Accept
37094.0,Deny
11070.0,Accept
77376.0,Deny
32146.0,Deny
64547.0,Accept
88913.0,Deny
35970.0,Deny
21926.0,Deny
51261.0,Deny
14965.0,Deny
786.0,Deny
77732.0,Accept
12903.0,Deny
90988.0,Deny
59444.0,Accept
7536.0,Deny
97866.0,Deny
48661.0,Deny
99098.0,Deny
8242.0,Deny
2938.0,Deny
288.0,Deny
28654.0,Deny
28368.0,Deny
9185.0,Deny
71229.0,Deny
6914.0,Deny
92645.0,Deny
10033.0,Deny
56876.0,Deny
46763.0,Deny
44519.0,Deny
60684.0,Accept
40529.0,Deny
82846.0,Deny
82753.0,Accept
77023.0,Deny
103479.0,Deny
12735.0,Accept
34808.0,Deny
89348.0,Deny
75009.0,Deny
14881.0,Deny
70455.0,Deny
93679.0,Deny
31407.0,Deny
67766.0,Deny
12523.0,Deny
4385.0,Deny
82636.0,Deny
9343.0,Deny
77322.0,Deny
6145.0,Deny
8381.0,Accept
97139.0,Deny
39189.0,Deny
86285.0,Deny
81953.0,Deny
86300.0,Accept
24505.0,Deny
73931.0,Deny
17105.0,Deny
96090.0,Deny
51393.0,Deny
56330.0,Deny
52855.0,Deny
18754.0,Deny
75833.0,Deny
55164.0,Deny
95908.0,Accept
4105.0,Deny
25821.0,Deny
83353.0,Deny
87266.0,Deny
15756.0,Deny
92156.0,Deny
18354.0,Deny
13506.0,Deny
68673.0,Deny
54970.0,Accept
85762.0,Deny
73763.0,Accept
84030.0,Accept
33507.0,Accept
41676.0,Accept
73866.0,Deny
22131.0,Deny
42545.0,Deny
48476.0,Deny
20772.0,Deny
76557.0,Deny
103393.0,Deny
66561.0,Deny
41543.0,Deny
92015.0,Deny
45632.0,Deny
19863.0,Deny
53367.0,Deny
60011.0,Deny
89335.0,Deny
4737.0,Deny
27120.0,Deny
68833.0,Deny
57429.0,Deny
17914.0,Deny
72018.0,Deny
19061.0,Deny
46.0,Accept
1595.0,Accept
8972.0,Deny
88455.0,Deny
14045.0,Deny
95792.0,Deny
48497.0,Deny
66958.0,Deny
10920.0,Deny
11596.0,Deny
24133.0,Deny
60892.0,Deny
68290.0,Deny
60930.0,Accept
12908.0,Deny
74230.0,Accept
41604.0,Accept
75281.0,Deny
33230.0,Deny
36894.0,Deny
50038.0,Deny
24993.0,Deny
17655.0,Deny
72411.0,Deny
90892.0,Deny
82908.0,Deny
38577.0,Deny
51025.0,Deny
63916.0,Deny
84220.0,Deny
52480.0,Accept
72253.0,Deny
79186.0,Deny
56268.0,Deny
63531.0,Accept
2558.0,Deny
61855.0,Accept
22419.0,Deny
82482.0,Deny
89229.0,Deny
15098.0,Deny
92778.0,Deny
90974.0,Deny
57895.0,Accept
98509.0,Deny
103154.0,Accept
38908.0,Deny
84701.0,Deny
68989.0,Deny
5302.0,Deny
8673.0,Deny
65874.0,Deny
71105.0,Deny
46032.0,Deny
66170.0,Deny
64490.0,Deny
100062.0,Deny
89923.0,Deny
89961.0,Accept
54358.0,Deny
53091.0,Deny
71322.0,Deny
8950.0,Deny
39150.0,Deny
98421.0,Deny
84114.0,Deny
84732.0,Deny
6743.0,Deny
29715.0,Deny
72174.0,Accept
38201.0,Deny
38812.0,Deny
49511.0,Deny
72094.0,Deny
35709.0,Accept
34993.0,Deny
55377.0,Deny
81004.0,Deny
4081.0,Deny
83738.0,Deny
37322.0,Deny
36350.0,Deny
13527.0,Deny
49614.0,Deny
2981.0,Deny
83998.0,Deny
50781.0,Deny
28682.0,Deny
96072.0,Accept
12113.0,Deny
64062.0,Deny
48903.0,Deny
5132.0,Deny
35450.0,Deny
73404.0,Deny
11161.0,Deny
55362.0,Deny
105142.0,Deny
31925.0,Deny
32413.0,Deny
91892.0,Deny
62508.0,Deny
39243.0,Deny
36781.0,Deny
78193.0,Deny
49976.0,Accept
40519.0,Accept
80878.0,Deny
39652.0,Deny
98754.0,Deny
78402.0,Deny
86976.0,Deny
86806.0,Deny
61499.0,Deny
76452.0,Deny
55129.0,Accept
8114.0,Deny
68321.0,Accept
94842.0,Deny
97956.0,Deny
38470.0,Accept
3726.0,Deny
51675.0,Deny
83542.0,Deny
92543.0,Deny
51830.0,Accept
57114.0,Deny
57131.0,Deny
101541.0,Deny
41502.0,Deny
32818.0,Deny
87209.0,Deny
28307.0,Deny
19623.0,Deny
51296.0,Deny
49074.0,Deny
10516.0,Deny
38385.0,Deny
19082.0,Deny
91003.0,Deny
27220.0,Deny
69389.0,Deny
9676.0,Deny
93587.0,Deny
57586.0,Deny
47510.0,Deny
89689.0,Deny
98065.0,Deny
25273.0,Deny
81532.0,Deny
58084.0,Deny
21688.0,Deny
100877.0,Deny
104473.0,Accept
4948.0,Deny
91659.0,Deny
37402.0,Deny
63163.0,Deny
93170.0,Deny
72787.0,Deny
56176.0,Deny
37682.0,Deny
2190.0,Deny
33608.0,Deny
15490.0,Deny
46983.0,Deny
33178.0,Accept
12415.0,Deny
45628.0,Deny
73480.0,Deny
80024.0,Deny
8280.0,Deny
28098.0,Deny
39137.0,Deny
62904.0,Deny
87557.0,Deny
4749.0,Deny
69129.0,Deny
76475.0,Deny
100173.0,Deny
51528.0,Deny
38239.0,Accept
35543.0,Deny
21946.0,Deny
6595.0,Deny
101655.0,Deny
37490.0,Accept
26359.0,Accept
94321.0,Deny
53889.0,Deny
75787.0,Deny
102700.0,Deny
97229.0,Deny
36707.0,Deny
54787.0,Deny
31109.0,Accept
64261.0,Accept
25815.0,Deny
24528.0,Deny
53111.0,Deny
31621.0,Deny
23540.0,Deny
7895.0,Deny
28550.0,Deny
83609.0,Deny
92980.0,Deny
91031.0,Deny
15632.0,Deny
32161.0,Deny
23029.0,Deny
55059.0,Deny
47325.0,Deny
64752.0,Deny
4435.0,Deny
19287.0,Deny
61851.0,Deny
48251.0,Deny
85756.0,Deny
91259.0,Deny
98902.0,Deny
48925.0,Deny
63441.0,Accept
68464.0,Deny
22000.0,Deny
37351.0,Deny
76113.0,Accept
101259.0,Deny
80941.0,Deny
14878.0,Deny
33387.0,Deny
74709.0,Deny
67852.0,Deny
90406.0,Accept
95689.0,Deny
902.0,Deny
20373.0,Deny
86932.0,Deny
69084.0,Deny
24703.0,Deny
102397.0,Deny
52403.0,Deny
69779.0,Deny
99109.0,Deny
17712.0,Deny
85079.0,Deny
43288.0,Deny
50580.0,Deny
29240.0,Deny
49533.0,Deny
11049.0,Deny
45307.0,Deny
89356.0,Deny
20464.0,Deny
49070.0,Deny
65549.0,Deny
29913.0,Deny
47158.0,Deny
30188.0,Accept
90049.0,Accept
2081.0,Deny
31105.0,Deny
52467.0,Deny
100717.0,Deny
88589.0,Deny
49092.0,Deny
10993.0,Accept
35538.0,Deny
90062.0,Deny
36500.0,Deny
74074.0,Deny
48838.0,Deny
84065.0,Deny
77979.0,Deny
64725.0,Deny
86216.0,Deny
58096.0,Deny
75235.0,Deny
9740.0,Deny
73169.0,Deny
39096.0,Deny
70632.0,Deny
16523.0,Deny
12511.0,Deny
56338.0,Accept
25659.0,Deny
42278.0,Accept
24702.0,Deny
54577.0,Deny
22059.0,Accept
77008.0,Deny
3905.0,Deny
47155.0,Deny
44182.0,Accept
104602.0,Deny
69467.0,Deny
25777.0,Deny
104247.0,Accept
86956.0,Accept
27211.0,Deny
8214.0,Deny
58350.0,Deny
3689.0,Deny
6634.0,Deny
36313.0,Accept
93133.0,Deny
18237.0,Deny
2876.0,Deny
24578.0,Deny
68204.0,Deny
24469.0,Deny
65583.0,Deny
5898.0,Deny
11274.0,Deny
40030.0,Deny
84851.0,Deny
50380.0,Deny
33490.0,Deny
68706.0,Accept
77832.0,Deny
50163.0,Accept
55583.0,Deny
11503.0,Deny
62876.0,Deny
99756.0,Deny
4596.0,Deny
33236.0,Deny
25362.0,Accept
88799.0,Deny
47466.0,Accept
68030.0,Deny
49806.0,Deny
75463.0,Deny
80829.0,Deny
65043.0,Deny
88459.0,Deny
93255.0,Deny
47748.0,Deny
27263.0,Deny
64589.0,Deny
75368.0,Deny
11572.0,Deny
17170.0,Deny
60211.0,Deny
93558.0,Deny
18721.0,Deny
46403.0,Deny
36202.0,Deny
33266.0,Deny
61135.0,Deny
48870.0,Accept
20113.0,Deny
500.0,Accept
86538.0,Deny
42518.0,Deny
30791.0,Deny
763.0,Deny
31007.0,Deny
1881.0,Deny
67563.0,Deny
5671.0,Deny
55841.0,Deny
105392.0,Deny
33017.0,Deny
91756.0,Deny
74680.0,Deny
73651.0,Deny
25389.0,Accept
92326.0,Deny
7042.0,Deny
49451.0,Deny
75666.0,Deny
103663.0,Deny
79636.0,Deny
59600.0,Deny
76929.0,Deny
80152.0,Deny
46636.0,Deny
44256.0,Deny
37696.0,Deny
97015.0,Deny
68285.0,Deny
93848.0,Deny
55314.0,Deny
85279.0,Deny
103641.0,Deny
8617.0,Deny
22188.0,Accept
44218.0,Deny
64059.0,Deny
55871.0,Deny
103833.0,Deny
82400.0,Deny
44014.0,Accept
4231.0,Accept
87100.0,Deny
19025.0,Deny
27186.0,Deny
65793.0,Deny
53375.0,Deny
9161.0,Deny
65883.0,Accept
91315.0,Deny
96739.0,Deny
90595.0,Deny
20108.0,Deny
95652.0,Deny
61111.0,Accept
31310.0,Deny
22723.0,Deny
84330.0,Accept
64283.0,Deny
1806.0,Accept
62454.0,Deny
18765.0,Deny
101410.0,Deny
37282.0,Deny
44594.0,Deny
15254.0,Deny
38284.0,Accept
55206.0,Deny
73778.0,Deny
100236.0,Deny
29779.0,Deny
28308.0,Deny
70694.0,Deny
81414.0,Deny
25130.0,Deny
10610.0,Deny
49431.0,Accept
15565.0,Accept
71841.0,Deny
29651.0,Deny
97524.0,Deny
67286.0,Deny
66492.0,Accept
24690.0,Deny
3874.0,Deny
2913.0,Deny
41671.0,Deny
14252.0,Accept
25076.0,Deny
9919.0,Deny
7666.0,Accept
49980.0,Accept
24808.0,Deny
48245.0,Deny
90644.0,Deny
56187.0,Deny
93194.0,Accept
8900.0,Deny
33514.0,Deny
47532.0,Deny
87573.0,Deny
98562.0,Deny
92777.0,Deny
34110.0,Deny
30523.0,Deny
73920.0,Deny
71275.0,Deny
29729.0,Deny
90233.0,Deny
71859.0,Deny
61411.0,Deny
50191.0,Deny
25825.0,Deny
90968.0,Deny
65375.0,Deny
3331.0,Accept
15308.0,Deny
73100.0,Deny
90135.0,Deny
1887.0,Deny
100353.0,Deny
52012.0,Deny
47213.0,Deny
100756.0,Deny
104533.0,Deny
74763.0,Deny
2792.0,Deny
38430.0,Deny
22428.0,Deny
102201.0,Accept
95669.0,Deny
18800.0,Deny
29370.0,Deny
19547.0,Accept
84174.0,Deny
84928.0,Deny
12691.0,Deny
100713.0,Deny
87146.0,Deny
83801.0,Deny
76200.0,Deny
65652.0,Accept
38965.0,Deny
12052.0,Deny
86609.0,Deny
72717.0,Deny
52390.0,Deny
91498.0,Deny
8324.0,Deny
2646.0,Deny
71835.0,Deny
98526.0,Deny
101089.0,Deny
41043.0,Deny
94215.0,Deny
105299.0,Deny
27250.0,Deny
29177.0,Deny
57806.0,Deny
97353.0,Deny
38259.0,Deny
100402.0,Deny
25541.0,Deny
23288.0,Deny
88492.0,Deny
49890.0,Deny
87542.0,Deny
97390.0,Deny
26353.0,Deny
38499.0,Deny
10164.0,Deny
36369.0,Deny
42798.0,Deny
37150.0,Deny
47003.0,Deny
27402.0,Deny
66002.0,Deny
85495.0,Deny
64733.0,Deny
78289.0,Deny
104505.0,Accept
101481.0,Accept
13128.0,Deny
72424.0,Deny
4711.0,Deny
91292.0,Deny
81920.0,Deny
91294.0,Deny
49072.0,Deny
7424.0,Deny
51187.0,Deny
34529.0,Accept
72063.0,Deny
13969.0,Deny
84771.0,Deny
102111.0,Deny
55772.0,Deny
157.0,Deny
88907.0,Deny
80960.0,Deny
54218.0,Deny
23238.0,Deny
96224.0,Deny
86267.0,Deny
58825.0,Accept
87824.0,Deny
52293.0,Deny
20377.0,Deny
99930.0,Deny
23030.0,Deny
33296.0,Deny
98687.0,Deny
45163.0,Deny
33263.0,Deny
92641.0,Deny
3750.0,Deny
104957.0,Deny
56833.0,Deny
51139.0,Deny
29594.0,Deny
71039.0,Deny
48671.0,Deny
70299.0,Deny
11509.0,Deny
52230.0,Deny
72151.0,Deny
20071.0,Deny
14652.0,Deny
105059.0,Deny
90098.0,Deny
100413.0,Deny
25380.0,Deny
226.0,Deny
92923.0,Deny
75086.0,Deny
47005.0,Deny
